88822;16.9545;39.2495
89010;16.0075;38.3217
89012;15.9171;38.2359
89018;16.0312;38.2389
89018;15.6369;38.2199
89020;16.1014;38.4487
89020;15.8857;38.261
89023;16.0843;38.4921
89028;15.8489;38.3296
89034;16.1723;38.1538
89040;16.4701;38.417
89054;16.1084;38.4607
89121;16.2268;38.2748
89131;15.6833;38.0833
89822;16.3414;38.6013
89843;16.2258;38.6829
89844;15.964;38.5751
89861;15.895;38.6745
89866;15.8515;38.6343
83020;14.7531;40.8674
83020;14.6393;40.9485
83020;14.7775;40.8681
83025;14.7718;40.8075
83025;14.76;40.8205
83029;14.8371;40.8334
83030;15.1584;41.119
83031;15.1176;41.1802
82010;14.7527;41.0624
82016;14.6374;41.0805
82030;14.7007;41.1407
82030;14.6711;41.1613
82030;14.6465;41.1307
81010;14.3088;41.3425
81044;14.0344;41.3401
81044;14.024;41.3399
81050;14.2802;41.0556
81050;14.1615;41.1683
80011;14.3714;40.9448
80044;14.4783;40.8519
80061;14.3507;40.585
80063;14.4173;40.6281
80075;13.8674;40.7368
80078;14.0831;40.8319
80123;14.2681;40.8522
80129;14.2681;40.8522
80134;14.2681;40.8522
84013;14.6831;40.681
84015;14.6745;40.7425
84019;14.7109;40.6792
84020;15.3152;40.6185
84028;15.1856;40.5825
84038;15.5656;40.3403
84052;15.282;40.2034
84052;15.2579;40.179
84056;15.2439;40.2701
84082;14.7077;40.8188
84087;14.6215;40.8075
84100;14.7933;40.6755
84127;14.7933;40.6755
40011;11.2167;44.6
40017;11.2298;44.7104
40030;11.0117;44.1871
40034;11.001;44.2775
40051;11.5322;44.7187
40141;11.3387;44.4938
47014;12.1072;44.085
47020;12.3046;44.0823
47020;12.3008;44.0422
47034;12.1091;44.1741
47043;12.4134;44.1413
47100;12.0381;44.2274
44015;11.8076;44.6976
44034;11.8739;44.9239
41013;11.119;44.5733
41015;11.0633;44.7178
41020;10.6578;44.2583
41026;10.8911;44.3438
41026;10.7949;44.3098
41039;10.9809;44.874
41048;10.7273;44.436
41055;10.9312;44.2535
41100;10.9017;44.6429
29010;9.3563;44.9871
29010;9.782;44.9671
29010;9.6788;44.9738
29016;9.9284;44.9918
29020;9.7022;44.7227
29020;9.5443;44.8632
29022;9.4487;44.811
29026;9.3788;44.6075
29029;9.6131;44.9303
43022;10.3944;44.7288
43024;10.2822;44.553
43024;10.302;44.5532
43028;10.2292;44.5596
43029;10.3804;44.6424
43030;10.1725;44.6329
43037;10.2686;44.6023
43041;9.5667;44.4562
43055;10.4247;44.9322
43100;10.3304;44.72
67015;13.2459;42.5233
67020;13.6557;42.2842
67100;13.4568;42.3662
66010;14.2918;42.3577
66020;14.5743;42.1042
66030;14.4503;42.22
66040;14.3327;42.0995
66041;14.4107;42.1281
66054;14.7268;42.0937
65015;14.1451;42.5114
61100;12.9313;43.8584
86010;14.752;41.5911
86020;14.5905;41.7153
86022;14.6223;41.6755
86040;14.8087;41.69
86070;14.0857;41.6238
86071;14.0367;41.6733
86077;14.0625;41.5114
86078;14.0875;41.4195
86085;14.3848;41.7453
86097;14.3366;41.6797
15010;8.5107;44.605
15020;8.2642;45.1701
15035;8.3867;45.0332
15040;8.7596;44.9805
15060;8.8958;44.7524
15060;8.8427;44.6209
15070;8.5862;44.6606
15074;8.5996;44.6181
14017;7.9643;44.9017
14023;8.0414;45.1033
14048;8.2483;44.8255
14049;8.3578;44.7742
13821;8.0997;45.6442
13867;8.2166;45.6808
13871;8.1151;45.5082
13884;7.958;45.5086
12010;7.3984;44.351
12017;7.5137;44.2929
12020;7.2919;44.5197
12022;7.346;44.5442
12030;7.156;44.6995
12031;7.3139;44.7603
12045;7.6468;44.5123
12050;8.0881;44.6897
12050;8.0106;44.728
12058;8.2327;44.7102
12070;8.155;44.5382
12070;8.213;44.5993
12080;7.8645;44.3351
28010;8.5149;45.7957
28010;8.554;45.6032
28010;8.5003;45.7926
28060;8.5445;45.4545
28070;8.6612;45.3888
10012;7.9413;45.4716
10020;7.9208;45.0457
10020;7.9201;45.0813
10020;8.0143;45.1503
10046;7.8446;44.9205
10060;7.398;44.8511
10060;7.1126;44.9385
10060;7.4982;44.862
10070;7.3896;45.3134
10070;7.3035;45.3149
10080;7.6711;45.351
10080;7.7658;45.2663
10080;7.5779;45.4092
10080;7.547;45.5008
10080;7.8023;45.4918
10124;7.6868;45.0705
28826;8.6296;46.0317
28838;8.5271;45.8954
28842;8.2061;46.1229
28893;8.3713;45.9069
13026;8.0569;45.8844
13040;8.233;45.1855
70010;16.9217;41.046
70017;17.1086;40.8229
70022;16.5094;40.8491
71017;15.2941;41.6889
71029;15.3173;41.3643
71040;15.569;41.8194
73010;17.899;40.2623
73030;18.3989;39.9961
74020;17.5705;40.3205
74025;16.88;40.4283
74123;17.2471;40.4644
08030;9.1074;39.2071
09012;9.0122;39.1443
09028;9.0925;39.2985
09030;9.0502;39.2688
09121;9.1192;39.2305
09126;9.1392;39.2153
08012;8.8395;40.2827
08020;9.5772;40.5971
08020;9.4868;40.4705
08029;9.7114;40.5999
08037;9.3691;40.1817
08042;9.6461;39.8414
08034;9.052;39.8533
09090;8.8713;39.761
09170;8.518;39.9068
07015;8.6299;40.3964
07020;9.3819;41.1794
07021;9.475;41.1063
07030;8.8303;40.8467
07034;8.8835;40.8323
07100;8.4754;40.7852
08020;9.7141;40.6815
09020;8.9241;39.7433
92022;13.6272;37.6336
92026;13.6623;37.3175
93019;13.9974;37.3347
95019;15.1022;37.6645
95034;14.8338;37.7886
95039;15.078;37.6154
95048;14.8406;37.2955
94014;14.3922;37.7475
94014;14.2603;37.6921
94015;14.3692;37.3842
98022;15.381;38.026
98029;15.4677;38.048
98030;15.278;37.9103
98030;15.2936;37.9021
98035;15.2532;37.8211
98042;15.3067;38.2037
98043;15.4252;38.2134
98060;14.8533;38.1527
98070;14.9435;38.0385
98132;15.5526;38.1939
98138;15.4584;38.0853
98139;15.4729;38.0784
98165;15.5526;38.1939
90020;13.5677;37.9236
90022;13.8916;37.8204
90035;13.4178;37.9519
90121;13.3178;38.116
91015;12.7143;38.0795
91017;12.7136;38.0049
91022;12.7919;37.6808
91024;12.8695;37.807
91025;12.4367;37.7992
52010;11.8545;43.6297
52014;11.7262;43.6856
52016;11.8149;43.6195
52018;11.7268;43.7486
52022;11.5075;43.5161
52025;11.6167;43.5
52100;11.9109;43.4995
50031;11.2632;44.0133
50035;11.5874;44.1599
50041;11.3388;43.865
50050;10.9516;43.5358
50053;11.1978;43.683
50054;10.8028;43.7769
50055;11.0728;43.7472
50129;11.2463;43.7793
50132;11.2463;43.7793
50136;11.3108;43.7666
58015;11.1328;42.5535
58023;10.9068;42.9253
58033;11.5209;42.9111
58036;11.0811;43.028
58045;11.363;42.9826
58054;11.3188;42.7707
57014;10.4483;43.5097
57033;10.1949;42.8026
57126;10.3262;43.5443
55012;10.3729;44.0492
55023;10.4812;43.9419
55040;10.2667;44.0
55045;10.2167;43.9833
55047;10.2535;44.0096
55051;10.4941;44.0417
55100;10.4594;43.7786
55100;10.4897;43.8581
54011;9.9344;44.1733
54016;9.9611;44.2336
54016;10.0372;44.2647
54026;9.9311;44.4295
54027;9.8536;44.419
54028;9.9535;44.2984
54033;10.1128;44.0777
56017;10.4327;43.7688
56023;10.6187;43.5782
56035;10.5833;43.6
56035;10.591;43.5824
56036;10.7507;43.6008
56040;10.6166;43.2973
56048;10.8135;43.3619
59025;11.1308;43.9859
51010;10.7573;43.8798
51010;10.7193;43.8649
51010;10.7444;43.9092
51020;10.7534;44.0457
51030;10.8262;43.9542
51100;10.8782;44.002
53014;11.4364;43.2126
53024;11.5174;42.9946
53034;11.0794;43.4138
53035;11.1721;43.3791
53037;11.0324;43.5387
39010;11.17;46.6461
67013;13.368;42.5588
67030;13.7746;42.0801
67037;14.0785;41.8487
67049;13.2737;42.3024
67050;13.5357;41.8445
67051;13.4624;42.0516
67057;13.6512;42.0235
67061;13.0886;42.0988
67063;13.0445;42.0767
67100;13.4153;42.3981
66012;14.1351;42.2974
66034;14.3812;42.2054
66040;14.324;41.9866
66100;14.116;42.3301
66100;14.1649;42.3483
65010;13.9902;42.4837
65019;14.1077;42.3986
65024;14.0602;42.2834
64010;13.4971;42.7361
64026;13.9897;42.6768
64027;13.7891;42.7901
64037;13.8105;42.5711
64046;13.6371;42.5812
64047;13.5415;42.5352
64100;13.7297;42.6798
75011;16.158;40.491
85010;16.0458;40.5283
85030;16.1386;40.0202
85031;15.9735;40.1424
85049;15.7758;40.0261
87010;16.1141;39.467
87012;16.2018;39.8163
87021;15.8703;39.6288
87027;16.0411;39.3614
87033;16.1027;39.1617
87040;16.2246;39.3675
87050;16.3319;39.2838
87060;16.7739;39.6007
87067;16.6349;39.5986
87070;16.4027;40.0157
87070;16.6209;39.9714
87071;16.6059;39.9386
87074;16.5782;40.1101
87075;16.5342;39.8713
88021;16.5077;38.8263
88040;16.2667;39.0667
88050;16.6463;38.9478
88060;16.4719;38.7018
88100;16.6022;38.9155
88814;17.0297;39.3095
89014;16.0082;38.2703
89014;15.9964;38.2996
89029;15.961;38.3736
89030;16.0411;38.0809
89040;16.1952;38.2191
89041;16.4114;38.3891
89044;16.2596;38.2387
89050;15.7229;38.1846
89050;16.0701;38.4661
89062;15.6651;37.9728
89126;15.7098;38.1478
89133;15.6986;38.0982
89134;15.6571;37.9916
89813;16.3122;38.7512
89815;16.2723;38.7802
89823;16.2983;38.4899
89851;16.0757;38.6328
89868;15.9506;38.6814
83013;14.7518;40.9078
83014;14.7465;40.9391
83023;14.6301;40.8797
83023;14.623;40.8794
83028;14.8404;40.8452
83030;15.2026;41.1277
83040;15.2234;40.8155
83043;15.0717;40.831
83050;15.2001;41.0581
82010;14.8134;41.0823
82017;14.7029;41.0108
82030;14.5055;41.1618
82030;14.6983;41.2155
82100;14.8059;41.0876
81037;13.9157;41.2821
81042;14.1167;41.2167
81042;14.1573;41.2111
81044;13.9995;41.3478
81050;14.0567;41.185
81100;14.3667;41.0833
80011;14.436;40.9795
80035;14.5158;40.8896
80045;14.4907;40.7479
80050;14.5045;40.6735
80050;14.5449;40.7049
80070;13.9252;40.7147
80122;14.2681;40.8522
80136;14.2681;40.8522
84033;15.7039;40.2761
84039;15.5405;40.3792
84050;15.0683;40.2883
84059;15.3829;40.0219
84075;15.2515;40.3102
84084;14.8083;40.7744
84092;15.2967;40.6402
84095;14.9401;40.7161
84098;14.8902;40.6358
84128;14.7933;40.6755
84131;14.7933;40.6755
40024;11.5495;44.4176
40026;11.6705;44.37
40026;11.7132;44.3592
40036;11.1989;44.274
40038;11.0571;44.2304
40048;11.2777;44.1837
40052;11.5833;44.6667
40125;11.3387;44.4938
40132;11.3387;44.4938
47025;12.1085;43.9966
47042;12.3742;44.1817
47100;11.9771;44.2027
47100;12.0643;44.1854
44011;12.0098;44.5885
44020;11.9428;44.7456
44023;12.1401;44.7628
44029;12.2492;44.6489
44034;11.9119;44.9117
44034;11.8141;44.8444
44123;11.6206;44.838
41023;10.7027;44.3427
41026;10.8354;44.3335
41037;11.2333;44.9333
41052;10.9505;44.3981
41053;10.8798;44.5163
41055;10.8964;44.2264
29010;9.3336;44.9505
29010;9.9625;45.1065
29021;9.6648;44.859
29022;9.3696;44.7917
29024;9.4966;44.6439
29027;9.7407;44.9787
29100;9.871;44.8792
43012;10.1086;44.856
43013;10.2665;44.6191
43018;10.2728;44.9375
43032;9.6806;44.6248
43039;9.9844;44.8079
43039;9.9624;44.8247
43040;9.9755;44.6131
43041;9.5533;44.5414
43050;9.8831;44.5684
43058;10.4438;44.8459
48012;12.1165;44.381
48100;12.1456;44.3005
42013;10.7355;44.5847
42100;10.6404;44.6913
47824;12.4094;44.0264
47863;12.2889;43.8949
34070;13.5819;45.8183
34070;13.4869;45.8567
34070;13.511;45.9071
34070;13.4676;45.8445
33079;12.8589;45.8669
33080;12.6061;45.9468
33080;12.6194;46.0085
33080;12.6531;46.0388
33081;12.609;46.0944
33082;12.6642;45.9094
33086;12.6306;46.1475
33090;12.7358;46.2547
33097;12.8924;46.1134
33097;12.8658;46.1069
34015;13.7561;45.6078
33028;13.0566;46.4292
33030;12.995;46.1883
33030;13.0191;45.8994
33030;13.0495;46.0872
33032;13.0561;45.9446
33039;12.9348;46.0282
03010;13.3253;41.8913
03020;13.3105;41.5168
03030;13.6801;41.6919
03044;13.883;41.4869
04010;13.2692;41.4913
04013;12.9761;41.5403
04015;13.1885;41.4552
02015;12.9486;42.3556
02020;12.9634;42.2453
02025;13.0257;42.3282
02037;12.8814;42.2041
02040;12.694;42.3207
02040;12.7786;42.327
02048;12.5634;42.301
00011;12.7501;42.0102
00013;12.6395;42.0052
00020;13.015;41.9953
00030;13.0663;41.8733
00033;12.9174;41.8141
00033;12.9406;41.8168
00062;12.1869;42.0874
00077;12.7312;41.8378
00122;12.3167;41.7333
00125;12.5113;41.8919
00145;12.5113;41.8919
00195;12.5113;41.8919
01011;11.7167;42.4333
01017;11.8685;42.4189
01019;12.0833;42.3
01020;11.9072;42.6863
01027;12.0541;42.5252
01030;12.3075;42.4644
16010;8.7732;44.4585
